episode,seed,success,steps,reward,target_x,target_y,final_torso_x,final_torso_y,final_dx,final_dy,final_distance,min_distance,max_torso_x,waypoints_completed,route_complete,max_goal_hold_count
0,5000,True,738,183.0281471032323,8.705158233642578,0.550000011920929,8.892356639277379,0.7388478517075426,0.18719863891601562,0.1888478398323059,0.2659075856208801,0.1478736698627472,8.892356639277379,0,False,10
1,5001,True,742,192.6337228394552,9.039878845214844,0.550000011920929,8.903256911175156,0.7329625695770386,-0.13662147521972656,0.1829625368118286,0.2283434271812439,0.22508805990219116,8.924029488297304,0,False,10
2,5002,False,900,63.741110246996485,9.457990646362305,0.550000011920929,8.70779144224668,0.8738746693192575,-0.7501993179321289,0.32387465238571167,0.8171253204345703,0.5157379508018494,8.958346203581755,0,False,0
3,5003,True,791,195.34408564422407,9.347825050354004,0.550000011920929,8.972383668895336,0.6786746583285713,-0.3754415512084961,0.12867462635040283,0.39687973260879517,0.39687973260879517,8.972383668895336,0,False,10
4,5004,True,739,185.23054800019327,8.758971214294434,0.550000011920929,8.899631358375556,0.7400759035253609,0.14066028594970703,0.19007587432861328,0.23646174371242523,0.14764365553855896,8.899631358375556,0,False,10
5,5005,True,742,192.56350292115786,9.031425476074219,0.550000011920929,8.90308740910145,0.7329368454135542,-0.12833786010742188,0.18293684720993042,0.2234647572040558,0.22090895473957062,8.92392719727556,0,False,10
6,5006,False,900,64.88260338641865,10.238312721252441,0.550000011920929,8.765040411161745,0.8849557246713562,-1.4732723236083984,0.33495569229125977,1.5108695030212402,1.2694568634033203,8.975566421976227,0,False,0
7,5007,False,900,64.29024921029988,10.341066360473633,0.550000011920929,8.748171279907522,0.8858565815038594,-1.5928955078125,0.335856556892395,1.6279176473617554,1.343959927558899,9.003263356338545,0,False,0
8,5008,False,900,63.90709050096213,9.648778915405273,0.550000011920929,8.717458332678468,0.875759876496352,-0.9313201904296875,0.3257598876953125,0.9866492748260498,0.6944294571876526,8.966679293945502,0,False,0
9,5009,True,742,192.79796870555128,9.062969207763672,0.550000011920929,8.903715023417195,0.7330304491042198,-0.1592540740966797,0.18303042650222778,0.24261491000652313,0.23762860894203186,8.924302475692834,0,False,10
10,5010,True,790,194.8652579233616,9.328411102294922,0.550000011920929,8.95497722811182,0.6784083346787914,-0.37343406677246094,0.1284083127975464,0.394894540309906,0.394894540309906,8.95497722811182,0,False,10
11,5011,False,900,65.1502152557989,9.627296447753906,0.550000011920929,8.75805758579641,0.8750479596572934,-0.8692388534545898,0.32504796981811523,0.9280260801315308,0.6358780264854431,9.004524928466397,0,False,0
12,5012,False,900,64.08964470493183,10.259542465209961,0.550000011920929,8.739883917054518,0.8849846621455143,-1.519658088684082,0.3349846601486206,1.5561412572860718,1.2540929317474365,9.012250521609081,0,False,0
13,5013,False,900,65.11032666931236,10.0803861618042,0.550000011920929,8.768245515032373,0.882093950320886,-1.3121404647827148,0.3320939540863037,1.3535135984420776,1.076225757598877,9.011857272555773,0,False,0
14,5014,False,900,64.1341665014664,9.786255836486816,0.550000011920929,8.728898673319062,0.8781804425044545,-1.057356834411621,0.3281804323196411,1.1071159839630127,0.8100839257240295,8.986432785629265,0,False,0
15,5015,True,744,191.52700379886187,9.185726165771484,0.550000011920929,8.830525449870619,0.7031998681204851,-0.35520076751708984,0.15319985151290894,0.3868304193019867,0.33714058995246887,8.908566795432648,0,False,10
16,5016,False,900,63.90112422710239,10.022151947021484,0.550000011920929,8.727913502598069,0.8818200304932895,-1.2942380905151367,0.331820011138916,1.3360975980758667,1.0254729986190796,9.004828640618085,0,False,0
17,5017,True,738,181.20241310093687,8.665861129760742,0.550000011920929,8.892256769405515,0.7388091174364805,0.2263956069946289,0.1888090968132019,0.29479458928108215,0.15587544441223145,8.892256769405515,0,False,10
18,5018,True,780,194.27986067584516,9.30456256866455,0.550000011920929,8.932484026396649,0.68290736587083,-0.37207889556884766,0.13290733098983765,0.3951038718223572,0.39169755578041077,8.937136261155375,0,False,10
19,5019,False,900,64.02092687013622,10.207392692565918,0.550000011920929,8.736682018815536,0.8846554759094581,-1.4707107543945312,0.3346554636955261,1.5083051919937134,1.2351667881011963,8.979033512868158,0,False,0
20,5020,False,900,66.28692902332244,9.628148078918457,0.550000011920929,8.795737363159173,0.8740173810633949,-0.8324108123779297,0.32401734590530396,0.8932496905326843,0.6369484066963196,9.004318868236693,0,False,0
21,5021,False,900,62.86648910771816,9.518712997436523,0.550000011920929,8.679827302419296,0.8748395850086249,-0.8388853073120117,0.32483959197998047,0.8995828628540039,0.573701024055481,8.959429584759496,0,False,0
22,5022,False,900,64.1322458147041,9.705106735229492,0.550000011920929,8.726788469531337,0.8775763487273887,-0.9783182144165039,0.32757633924484253,1.0317038297653198,0.7343946695327759,8.982181716268256,0,False,0
23,5023,False,900,66.27538145330804,10.353647232055664,0.550000011920929,8.812192877416674,0.887236182823457,-1.5414543151855469,0.3372361660003662,1.5779130458831787,1.3380273580551147,9.021829888416969,0,False,0
24,5024,False,900,64.87498680324362,10.004968643188477,0.550000011920929,8.758775967224475,0.8811656930331383,-1.2461929321289062,0.3311656713485718,1.2894446849822998,1.015002965927124,8.998234617554909,0,False,0
25,5025,False,900,65.02901246888786,10.26272201538086,0.550000011920929,8.76986876454267,0.8843066904853292,-1.4928531646728516,0.33430665731430054,1.5298272371292114,1.2540439367294312,9.01541430191768,0,False,0
26,5026,False,900,64.71022768668425,9.842569351196289,0.550000011920929,8.749359058733507,0.8791827502985347,-1.093210220336914,0.3291827440261841,1.1416960954666138,0.8521576523780823,9.000175332754218,0,False,0
27,5027,True,787,195.80798543743336,9.350890159606934,0.550000011920929,8.986339387520669,0.6780209509506623,-0.3645505905151367,0.12802094221115112,0.38637611269950867,0.38637611269950867,8.986339387520669,0,False,10
28,5028,False,900,63.48900344128444,10.129389762878418,0.550000011920929,8.71727878203153,0.8829345371213045,-1.4121112823486328,0.33293449878692627,1.4508285522460938,1.1647249460220337,8.971752991150689,0,False,0
29,5029,True,743,192.20874869090096,9.182119369506836,0.550000011920929,8.861235268089244,0.7189112174791509,-0.32088375091552734,0.16891121864318848,0.36262568831443787,0.33419787883758545,8.90854372706167,0,False,10
30,5030,True,743,192.74984779102806,9.145408630371094,0.550000011920929,8.883627041798837,0.7234392686891231,-0.2617816925048828,0.17343926429748535,0.31402361392974854,0.29302966594696045,8.924804973949742,0,False,10
31,5031,True,780,194.28805232393535,9.290702819824219,0.550000011920929,8.932087920177858,0.6832787448528331,-0.3586149215698242,0.1332787275314331,0.38258054852485657,0.37981748580932617,8.936417009767014,0,False,10
32,5032,False,900,64.85544603170032,9.91026496887207,0.550000011920929,8.755525489623748,0.8790851953529071,-1.1547393798828125,0.32908517122268677,1.200716495513916,0.9331454634666443,8.986054585134172,0,False,0
33,5033,True,775,194.119975979154,9.232965469360352,0.550000011920929,8.923058709177797,0.6859288170102744,-0.3099069595336914,0.13592880964279175,0.338406503200531,0.32833537459373474,8.937556025073825,0,False,10
34,5034,True,798,195.6213073354553,9.36474609375,0.550000011920929,8.984996568451704,0.6785642353880325,-0.3797492980957031,0.1285642385482788,0.4009217917919159,0.4009217917919159,8.984996568451704,0,False,10
35,5035,False,900,63.54617925175612,9.698221206665039,0.550000011920929,8.70726692280192,0.87738241946931,-0.9909543991088867,0.3273823857307434,1.043632984161377,0.7391434907913208,8.970313706093178,0,False,0
36,5036,False,900,64.60242640283366,9.837364196777344,0.550000011920929,8.745353252374239,0.8780755208089667,-1.092010498046875,0.3280755281448364,1.140228271484375,0.8462803363800049,9.000896039827875,0,False,0
37,5037,False,900,64.25863274369769,10.362122535705566,0.550000011920929,8.747684521748818,0.8861873386479907,-1.6144380569458008,0.33618730306625366,1.649070143699646,1.3492870330810547,9.018963160578776,0,False,0
38,5038,False,900,63.9923141025416,10.398226737976074,0.550000011920929,8.740040580762818,0.8867159227346625,-1.6581859588623047,0.3367159366607666,1.6920278072357178,1.3829712867736816,9.021306935933778,0,False,0
39,5039,True,744,191.52988105667544,9.183761596679688,0.550000011920929,8.830512946455409,0.703195774440927,-0.35324859619140625,0.15319573879241943,0.38503700494766235,0.3355301022529602,8.908557025446527,0,False,10
