episode,seed,success,steps,reward,target_x,target_y,final_torso_x,final_torso_y,final_dx,final_dy,final_distance,min_distance,max_torso_x,waypoints_completed,route_complete,max_goal_hold_count
0,8000,False,900,79.4058566858839,10.198107719421387,0.550000011920929,9.257212789551508,0.8872418456230112,-0.9408950805664062,0.3372418284416199,0.9995076656341553,0.9979264140129089,9.259159917166997,0,False,0
1,8001,False,900,79.73342541909189,10.32300090789795,0.550000011920929,9.269670476654467,0.8875350689090733,-1.053330421447754,0.3375350832939148,1.1060899496078491,1.1060899496078491,9.269670476654467,0,False,0
2,8002,False,900,84.93405869473162,10.100468635559082,0.550000011920929,9.443102179215295,0.8825631135528248,-0.6573667526245117,0.3325631022453308,0.7367016077041626,0.7360696792602539,9.44400685481011,0,False,0
3,8003,False,900,77.5724672328716,10.381758689880371,0.550000011920929,9.200753682592092,0.8889534536286396,-1.1810054779052734,0.33895343542099,1.228683590888977,1.2278810739517212,9.201783157251988,0,False,0
4,8004,False,900,79.5354444371463,10.224424362182617,0.550000011920929,9.261821323155896,0.8872821774737442,-0.9626026153564453,0.3372821807861328,1.019981861114502,1.019981861114502,9.261821323155896,0,False,0
5,8005,False,900,77.51019180541626,10.473158836364746,0.550000011920929,9.200796747347123,0.8894765347867464,-1.2723617553710938,0.3394765257835388,1.3168708086013794,1.316802978515625,9.20109837015975,0,False,0
6,8006,False,900,81.75044803824112,10.106523513793945,0.550000011920929,9.333679467684663,0.8858671309107174,-0.7728443145751953,0.33586710691452026,0.8426713943481445,0.8426713943481445,9.333679467684663,0,False,0
7,8007,False,900,83.497336000472,10.218693733215332,0.550000011920929,9.393728189166978,0.8859460702255113,-0.8249654769897461,0.33594608306884766,0.8907456398010254,0.8907456398010254,9.393728189166978,0,False,0
8,8008,False,900,82.73367038492849,10.122730255126953,0.550000011920929,9.367888476183323,0.8843498509748714,-0.7548418045043945,0.3343498110771179,0.82557612657547,0.82557612657547,9.367888476183323,0,False,0
9,8009,False,900,82.02296137037867,10.398696899414062,0.550000011920929,9.345408694736484,0.8865886413604034,-1.053288459777832,0.33658862113952637,1.1057615280151367,1.105526328086853,9.346020046312375,0,False,0
10,8010,False,900,85.2935653294082,10.4642915725708,0.550000011920929,9.45348278377404,0.8875094691884937,-1.0108089447021484,0.3375094532966614,1.0656675100326538,1.0656675100326538,9.45348278377404,0,False,0
11,8011,False,900,82.80474601802172,10.455221176147461,0.550000011920929,9.37187536529823,0.8886524010776832,-1.0833454132080078,0.3386523723602295,1.1350430250167847,1.1350430250167847,9.37187536529823,0,False,0
12,8012,False,900,85.10082956376066,10.107776641845703,0.550000011920929,9.45042292389295,0.8837790481308442,-0.657353401184082,0.3337790369987488,0.737239420413971,0.737239420413971,9.45042292389295,0,False,0
13,8013,False,900,79.51543720121228,10.287163734436035,0.550000011920929,9.262064037871774,0.8883590514547757,-1.025099754333496,0.3383590579032898,1.0794981718063354,1.0794981718063354,9.262064037871774,0,False,0
14,8014,False,900,83.95482200894833,10.484314918518066,0.550000011920929,9.409639719961325,0.887886013163952,-1.0746755599975586,0.3378859758377075,1.1265408992767334,1.1265408992767334,9.409639719961325,0,False,0
15,8015,False,900,77.71343689270513,10.125371932983398,0.550000011920929,9.198097963480983,0.8866992224497645,-0.9272737503051758,0.3366991877555847,0.9865105152130127,0.9865105152130127,9.198097963480983,0,False,0
16,8016,False,900,77.87077522347492,10.472906112670898,0.550000011920929,9.212327618892909,0.889433262420961,-1.2605781555175781,0.3394332528114319,1.3054777383804321,1.3054777383804321,9.212327618892909,0,False,0
17,8017,False,900,84.62750092015665,10.367365837097168,0.550000011920929,9.430338254347138,0.8850223911938184,-0.9370279312133789,0.3350223898887634,0.9951187372207642,0.9951187372207642,9.430338254347138,0,False,0
18,8018,False,900,83.83644738739572,10.113697052001953,0.550000011920929,9.40591212129922,0.8841996792807142,-0.7077846527099609,0.3341996669769287,0.7827186584472656,0.7827186584472656,9.40591212129922,0,False,0
19,8019,False,900,77.89689595174002,10.15090560913086,0.550000011920929,9.204352576883775,0.8869791824271557,-0.9465532302856445,0.3369791507720947,1.004747748374939,1.004747748374939,9.204352576883775,0,False,0
20,8020,False,900,88.92434260661003,10.370635032653809,0.550000011920929,9.573544344262128,0.8833765778786115,-0.7970905303955078,0.33337658643722534,0.8639984130859375,0.8633676767349243,9.574507085543937,0,False,0
21,8021,False,900,83.59196559555296,10.158233642578125,0.550000011920929,9.39725538915465,0.884268818684906,-0.7609786987304688,0.33426880836486816,0.8311583399772644,0.8311583399772644,9.39725538915465,0,False,0
22,8022,False,900,81.90726232575646,10.189004898071289,0.550000011920929,9.34022965737246,0.8854273549713668,-0.8487749099731445,0.33542734384536743,0.9126501679420471,0.9126501679420471,9.34022965737246,0,False,0
23,8023,False,900,84.44546509937948,10.37859058380127,0.550000011920929,9.424799704699426,0.8865575855595431,-0.9537906646728516,0.3365575671195984,1.0114284753799438,1.0114284753799438,9.424799704699426,0,False,0
24,8024,False,900,76.8838698773831,10.337175369262695,0.550000011920929,9.177129156324215,0.8889403094860524,-1.1600465774536133,0.3389403223991394,1.2085481882095337,1.208458662033081,9.177924031101432,0,False,0
25,8025,False,900,85.05451656016108,10.190664291381836,0.550000011920929,9.44687485542598,0.8850036774256101,-0.7437896728515625,0.33500367403030396,0.8157514929771423,0.8157514929771423,9.44687485542598,0,False,0
26,8026,False,900,80.17195800917929,10.210165023803711,0.550000011920929,9.282582923250413,0.8865359841884278,-0.927581787109375,0.3365359902381897,0.9867443442344666,0.9867443442344666,9.282582923250413,0,False,0
27,8027,False,900,84.97389854452676,10.131186485290527,0.550000011920929,9.44573712205923,0.8830934977838226,-0.6854496002197266,0.33309346437454224,0.7620973587036133,0.7620973587036133,9.44573712205923,0,False,0
28,8028,False,900,80.14523402437936,10.299369812011719,0.550000011920929,9.282586284037842,0.8877572933901998,-1.0167837142944336,0.33775728940963745,1.071414589881897,1.071414589881897,9.282586284037842,0,False,0
29,8029,False,900,84.72118609635521,10.355230331420898,0.550000011920929,9.434007257362069,0.8864714189993617,-0.9212226867675781,0.3364713788032532,0.9807467460632324,0.9807467460632324,9.434007257362069,0,False,0
