episode,seed,success,steps,reward,target_x,target_y,final_torso_x,final_torso_y,final_dx,final_dy,final_distance,min_distance,max_torso_x,waypoints_completed,route_complete,max_goal_hold_count
0,5000,False,900,43.60535925707176,8.705158233642578,0.550000011920929,8.268129150880776,1.3471078343233394,-0.4370288848876953,0.7971078753471375,0.9090518355369568,0.8506776094436646,8.287393489062174,0,False,0
1,5001,False,900,51.05840756320441,9.039878845214844,0.550000011920929,8.285669134132652,1.0692099382386568,-0.7542095184326172,0.5192099213600159,0.9156478047370911,0.8954656720161438,8.294569926968729,0,False,0
2,5002,False,900,64.36686540958266,9.457990646362305,0.550000011920929,8.679428422464724,0.8809569877992669,-0.7785625457763672,0.33095699548721313,0.8459858894348145,0.8448639512062073,8.680922433955207,0,False,0
3,5003,False,900,50.17983984974912,9.347825050354004,0.550000011920929,8.276334676348583,1.076907276840913,-1.0714902877807617,0.5269072651863098,1.1940363645553589,1.1685000658035278,8.288369333627575,0,False,0
4,5004,False,900,49.81574826724578,8.758971214294434,0.550000011920929,8.269335655996095,1.1179457330377665,-0.4896354675292969,0.5679457783699036,0.7498701810836792,0.7498701810836792,8.289476514064297,0,False,0
5,5005,True,778,185.34548659319964,9.031425476074219,0.550000011920929,8.645984836373149,0.8945253126795714,-0.3854408264160156,0.3445252776145935,0.516974151134491,0.516974151134491,8.64704043959661,0,False,10
6,5006,False,900,66.22174366254401,10.238312721252441,0.550000011920929,8.78606664419534,0.8931920450766615,-1.4522457122802734,0.34319204092025757,1.4922460317611694,1.4922460317611694,8.78606664419534,0,False,0
7,5007,False,900,61.97512781313528,10.341066360473633,0.550000011920929,8.65259120768797,0.8875017743323746,-1.6884756088256836,0.33750176429748535,1.7218761444091797,1.7218761444091797,8.65259120768797,0,False,0
8,5008,False,900,49.602375934721685,9.648778915405273,0.550000011920929,8.277859132977236,1.0792958564066393,-1.370920181274414,0.5292958617210388,1.4695496559143066,1.4660446643829346,8.283187452941126,0,False,0
9,5009,False,900,59.002281257088356,9.062969207763672,0.550000011920929,8.455243951232346,0.8734016444889185,-0.6077251434326172,0.32340162992477417,0.688417375087738,0.6867591142654419,8.457443981058882,0,False,0
10,5010,False,900,50.27458616996701,9.328411102294922,0.550000011920929,8.277759542043087,1.0755185409485406,-1.0506515502929688,0.5255184769630432,1.1747503280639648,1.1504201889038086,8.28840654452412,0,False,0
11,5011,False,900,67.96707781366092,9.627296447753906,0.550000011920929,8.814790760714812,0.8885951897048971,-0.8125057220458984,0.3385951519012451,0.8802341818809509,0.8802341818809509,8.814790760714812,0,False,0
