episode,seed,success,steps,reward,target_x,target_y,final_torso_x,final_torso_y,final_dx,final_dy,final_distance,min_distance,max_torso_x,waypoints_completed,route_complete,max_goal_hold_count
0,5000,True,588,181.4474294416288,8.705158233642578,0.550000011920929,8.996101815234319,0.8166245553849643,0.2909431457519531,0.2666245698928833,0.3946347236633301,0.31971949338912964,9.134415237522662,0,False,10
1,5001,True,578,195.67042742637622,9.039878845214844,0.550000011920929,9.105360426340404,0.7478334813054341,0.06548118591308594,0.19783347845077515,0.20838874578475952,0.15142016112804413,9.128593121792887,0,False,10
2,5002,True,783,194.26720187670074,9.457990646362305,0.550000011920929,9.070537558085768,0.9061876761638857,-0.3874530792236328,0.356187641620636,0.526297926902771,0.38431620597839355,9.118945668844713,0,False,10
3,5003,True,581,198.53687740210344,9.347825050354004,0.550000011920929,9.04368807089599,0.7750047218010108,-0.3041372299194336,0.22500473260879517,0.37832075357437134,0.28827688097953796,9.117511590084781,0,False,10
4,5004,True,576,181.9108132150907,8.758971214294434,0.550000011920929,9.134674726316215,0.7438511575670064,0.3757038116455078,0.19385117292404175,0.42276662588119507,0.29291388392448425,9.134674726316215,0,False,10
5,5005,True,578,195.36219661023773,9.031425476074219,0.550000011920929,9.105343400665463,0.7477890016376263,0.07391834259033203,0.1977890133857727,0.21115021407604218,0.15514589846134186,9.128588061575678,0,False,10
6,5006,False,900,81.38821587415093,10.238312721252441,0.550000011920929,9.323234405608709,0.8866774428615684,-0.9150781631469727,0.3366774320602417,0.9750486016273499,0.9750486016273499,9.323234405608709,0,False,0
7,5007,False,900,83.23151927927852,10.341066360473633,0.550000011920929,9.384975827551056,0.8866112678387019,-0.9560909271240234,0.336611270904541,1.0136158466339111,1.0136158466339111,9.384975827551056,0,False,0
8,5008,False,900,77.0242706292295,9.648778915405273,0.550000011920929,9.190521219322475,0.8832053445538983,-0.45825767517089844,0.33320534229278564,0.5665915012359619,0.5665915012359619,9.190521219322475,0,False,0
9,5009,True,578,196.62793627750227,9.062969207763672,0.550000011920929,9.08899399430393,0.7455249134221614,0.026024818420410156,0.1955249309539795,0.19724930822849274,0.13865184783935547,9.119897568486298,0,False,10
10,5010,True,581,198.40757667332673,9.328411102294922,0.550000011920929,9.04212365761354,0.7770729346256626,-0.2862873077392578,0.22707289457321167,0.3654073476791382,0.27276891469955444,9.119932273876511,0,False,10
11,5011,True,814,199.05233117356488,9.627296447753906,0.550000011920929,9.245668300357577,0.8985244293009887,-0.38162803649902344,0.34852439165115356,0.5168260931968689,0.5168260931968689,9.245668300357577,0,False,10
12,5012,False,900,79.72271159644949,10.259542465209961,0.550000011920929,9.268378845045875,0.8878151970394161,-0.9911632537841797,0.33781516551971436,1.0471502542495728,1.0463461875915527,9.269377178807215,0,False,0
13,5013,False,900,79.50442761028258,10.0803861618042,0.550000011920929,9.258249624403705,0.8857832602543667,-0.8221368789672852,0.3357832431793213,0.888064980506897,0.888064980506897,9.258249624403705,0,False,0
14,5014,False,900,80.86846433300377,9.786255836486816,0.550000011920929,9.320368348575302,0.882361377047656,-0.46588706970214844,0.3323613405227661,0.5722891092300415,0.5722891092300415,9.320368348575302,0,False,0
15,5015,True,579,198.28502897644887,9.185726165771484,0.550000011920929,9.05239941006272,0.758440827948543,-0.13332653045654297,0.2084408402442932,0.24743393063545227,0.16778777539730072,9.102895702177905,0,False,10
16,5016,False,900,85.56096293825095,10.022151947021484,0.550000011920929,9.4726466186596,0.8831279451678584,-0.5495052337646484,0.3331279158592224,0.6425964832305908,0.6425964832305908,9.4726466186596,0,False,0
17,5017,True,592,179.73618577591557,8.665861129760742,0.550000011920929,8.976839828970094,0.8319100638279171,0.31097888946533203,0.2819100618362427,0.41973939538002014,0.3393552303314209,9.14284390451157,0,False,10
18,5018,True,580,198.92542490525793,9.30456256866455,0.550000011920929,9.05675966542452,0.7662614216648668,-0.247802734375,0.2162613868713379,0.32889994978904724,0.2546633183956146,9.117383700380865,0,False,10
19,5019,False,900,84.78772028687463,10.207392692565918,0.550000011920929,9.43725299603068,0.8850825359909203,-0.7701396942138672,0.3350825309753418,0.839878261089325,0.839878261089325,9.43725299603068,0,False,0
20,5020,True,880,199.41778469234484,9.628148078918457,0.550000011920929,9.283064069726965,0.8848097285462269,-0.34508419036865234,0.33480972051620483,0.4808124899864197,0.4808124899864197,9.283064069726965,0,False,10
21,5021,True,790,196.69627510785085,9.518712997436523,0.550000011920929,9.16184967855878,0.9027870962895297,-0.35686302185058594,0.3527870774269104,0.5018066763877869,0.4530228078365326,9.16184967855878,0,False,10
22,5022,True,802,202.22678558682753,9.705106735229492,0.550000011920929,9.359067839965306,0.9017378279156301,-0.346038818359375,0.3517377972602844,0.49341902136802673,0.49341902136802673,9.359067839965306,0,False,10
23,5023,False,900,81.57040007047713,10.353647232055664,0.550000011920929,9.330220159859834,0.8878151671081963,-1.0234270095825195,0.33781516551971436,1.0777392387390137,1.0777392387390137,9.330220159859834,0,False,0
24,5024,False,900,84.66137779770553,10.004968643188477,0.550000011920929,9.438865135034392,0.8841061586821238,-0.5661039352416992,0.3341061472892761,0.6573435664176941,0.6573435664176941,9.438865135034392,0,False,0
25,5025,False,900,87.24349936068575,10.26272201538086,0.550000011920929,9.5193184693435,0.8842859024977545,-0.743403434753418,0.3342859148979187,0.8151047229766846,0.8151047229766846,9.5193184693435,0,False,0
26,5026,False,900,81.84493347002962,9.842569351196289,0.550000011920929,9.351047820939153,0.883130616744508,-0.49152183532714844,0.3331305980682373,0.5937758088111877,0.5937758088111877,9.351047820939153,0,False,0
27,5027,True,581,198.54380865375555,9.350890159606934,0.550000011920929,9.043711447592885,0.775032107309531,-0.3071784973144531,0.22503209114074707,0.38078612089157104,0.2907513678073883,9.117542374004403,0,False,10
28,5028,False,900,80.6340591229,10.129389762878418,0.550000011920929,9.297156771171894,0.8854913541497849,-0.8322334289550781,0.3354913592338562,0.8973109722137451,0.8973109722137451,9.297156771171894,0,False,0
29,5029,True,579,198.7218265542159,9.182119369506836,0.550000011920929,9.07503844826622,0.7543343025052553,-0.10708045959472656,0.2043343186378479,0.23069186508655548,0.1649964153766632,9.117391728608316,0,False,10
30,5030,True,579,198.21782860290733,9.145408630371094,0.550000011920929,9.075498163733684,0.7538627275621225,-0.06991004943847656,0.203862726688385,0.21551665663719177,0.14761987328529358,9.117474398052147,0,False,10
31,5031,True,580,198.81451291086336,9.290702819824219,0.550000011920929,9.053604211073676,0.7654266817630061,-0.23709869384765625,0.21542668342590332,0.3203504979610443,0.2446942925453186,9.114579649567514,0,False,10
32,5032,True,864,206.674069264023,9.91026496887207,0.550000011920929,9.516633768476554,0.889636944797531,-0.3936309814453125,0.3396369218826294,0.5199024677276611,0.5199024677276611,9.516633768476554,0,False,10
33,5033,True,580,198.63219647609833,9.232965469360352,0.550000011920929,9.059113166384776,0.7648041383761341,-0.17385196685791016,0.21480411291122437,0.2763427495956421,0.19830171763896942,9.117710178436521,0,False,10
34,5034,True,581,198.56602814794655,9.36474609375,0.550000011920929,9.043635402892676,0.7752430323641799,-0.32111072540283203,0.22524303197860718,0.392232745885849,0.30220505595207214,9.117551623247586,0,False,10
35,5035,True,830,200.64632129470323,9.698221206665039,0.550000011920929,9.30291907809967,0.8969071632812082,-0.39530181884765625,0.3469071388244629,0.5259354710578918,0.5259354710578918,9.30291907809967,0,False,10
36,5036,False,900,80.18903561032555,9.837364196777344,0.550000011920929,9.289932599020016,0.883343001145068,-0.5474319458007812,0.333342969417572,0.6409362554550171,0.6409362554550171,9.289932599020016,0,False,0
