episode,seed,success,steps,reward,target_x,target_y,final_torso_x,final_torso_y,final_dx,final_dy,final_distance,min_distance,max_torso_x,waypoints_completed,route_complete,max_goal_hold_count
0,1000,True,787,197.91654114100135,9.590632438659668,0.550000011920929,9.19800435101918,0.9055038858070639,-0.3926277160644531,0.3555038571357727,0.5296598076820374,0.5073255896568298,9.19800435101918,0,False,10
1,1001,False,900,79.75706820513317,9.763930320739746,0.550000011920929,9.281463152577231,0.8835380132037384,-0.4824666976928711,0.3335379958152771,0.5865336656570435,0.5865336656570435,9.281463152577231,0,False,0
2,1002,True,581,198.47976027909206,9.323559761047363,0.550000011920929,9.04379050112085,0.7748460826282056,-0.2797689437866211,0.22484606504440308,0.3589239716529846,0.26900675892829895,9.117471202104191,0,False,10
3,1003,True,577,192.298866577534,8.95673942565918,0.550000011920929,9.12145566377499,0.7345526059956098,0.16471576690673828,0.1845526099205017,0.24736803770065308,0.18692366778850555,9.128097967466893,0,False,10
4,1004,True,597,177.48552711138498,8.601673126220703,0.550000011920929,8.928059120185106,0.8541220304537324,0.3263864517211914,0.30412203073501587,0.4461146891117096,0.3655361831188202,9.14256115686105,0,False,10
5,1005,True,576,181.76939954154292,8.756216049194336,0.550000011920929,9.134669894625649,0.743843202589551,0.37845420837402344,0.19384318590164185,0.42520907521247864,0.2944246530532837,9.134669894625649,0,False,10
6,1006,True,580,198.74963584039156,9.240150451660156,0.550000011920929,9.062045202249923,0.7645290072440575,-0.17810535430908203,0.21452897787094116,0.2788264751434326,0.20353150367736816,9.117612336155815,0,False,10
7,1007,True,575,180.59553836690958,8.73532772064209,0.550000011920929,9.126377400541232,0.767445351299904,0.3910493850708008,0.21744531393051147,0.4474394917488098,0.3061465620994568,9.126377400541232,0,False,10
8,1008,True,577,190.444661684549,8.917779922485352,0.550000011920929,9.121492305177034,0.7343481469223111,0.20371246337890625,0.18434810638427734,0.27474167943000793,0.20333239436149597,9.12813341047802,0,False,10
9,1009,True,588,181.5487144028785,8.707350730895996,0.550000011920929,8.995990689139393,0.8166984556393014,0.28864002227783203,0.26669842004776,0.39298996329307556,0.31890493631362915,9.134420148986147,0,False,10
10,1010,True,576,183.02208402104242,8.780485153198242,0.550000011920929,9.13436720197945,0.7440397183203382,0.3538818359375,0.1940397024154663,0.40358859300613403,0.28167158365249634,9.13436720197945,0,False,10
11,1011,True,579,198.12324847819406,9.139837265014648,0.550000011920929,9.075272072545351,0.753821482843714,-0.06456565856933594,0.20382148027420044,0.2138034552335739,0.14561055600643158,9.117504871722502,0,False,10
12,1012,True,579,198.7205033321008,9.182008743286133,0.550000011920929,9.075039364224976,0.7543333102523428,-0.10696983337402344,0.20433330535888672,0.23063963651657104,0.1649346649646759,9.117392326895445,0,False,10
13,1013,False,900,81.31084562340723,10.109536170959473,0.550000011920929,9.32053959330578,0.8855175589141739,-0.788996696472168,0.3355175256729126,0.8573726415634155,0.8573726415634155,9.32053959330578,0,False,0
14,1014,True,717,195.03955311239656,9.427495956420898,0.550000011920929,9.079529967449545,0.9123442601253013,-0.34796619415283203,0.36234426498413086,0.5023682117462158,0.35737016797065735,9.118587377069368,0,False,10
15,1015,True,580,198.7654847330695,9.283815383911133,0.550000011920929,9.054477340742496,0.7672828789789732,-0.2293376922607422,0.21728289127349854,0.31592345237731934,0.23691526055335999,9.117755913052102,0,False,10
16,1016,True,578,195.42707935289033,9.033184051513672,0.550000011920929,9.105347063786494,0.7477980584379934,0.07216262817382812,0.19779807329177856,0.21055051684379578,0.15433967113494873,9.128589233186899,0,False,10
17,1017,False,900,80.68303956316043,10.344868659973145,0.550000011920929,9.301052613178449,0.8872747146145477,-1.0438156127929688,0.3372747302055359,1.0969526767730713,1.0969526767730713,9.301052613178449,0,False,0
18,1018,True,859,201.3789270574449,9.728553771972656,0.550000011920929,9.33666565053342,0.8910694667148038,-0.3918876647949219,0.34106945991516113,0.5195231437683105,0.5195231437683105,9.336982901387929,0,False,10
19,1019,True,578,194.5069973269221,9.012161254882812,0.550000011920929,9.116774403501793,0.7460886610523102,0.1046133041381836,0.19608867168426514,0.22224920988082886,0.1624712198972702,9.132665302601456,0,False,10
20,1020,True,840,201.76181251966736,9.699530601501465,0.550000011920929,9.352818524490898,0.8936014846058148,-0.3467121124267578,0.3436014652252197,0.4881303608417511,0.4881303608417511,9.352818524490898,0,False,10
21,1021,True,580,198.94091822958487,9.3113374710083,0.550000011920929,9.056458587726391,0.7663180002276968,-0.2548789978027344,0.2163180112838745,0.3343004286289215,0.2600240409374237,9.11717835252957,0,False,10
22,1022,True,597,177.4561739767696,8.601000785827637,0.550000011920929,8.928056961251585,0.8541213147594134,0.3270559310913086,0.30412131547927856,0.44660425186157227,0.36575987935066223,9.142558878246735,0,False,10
23,1023,True,580,198.71519756594296,9.243851661682129,0.550000011920929,9.059607477990442,0.7649097722321885,-0.18424415588378906,0.21490973234176636,0.28307613730430603,0.20615191757678986,9.118100374401697,0,False,10
24,1024,True,579,199.0861923715964,9.212677955627441,0.550000011920929,9.078165621198101,0.7550749912453978,-0.13451194763183594,0.2050749659538269,0.24525335431098938,0.18422335386276245,9.118227256328,0,False,10
25,1025,False,900,81.6896971364107,10.160122871398926,0.550000011920929,9.333672007216633,0.8857207373111144,-0.826451301574707,0.3357207179069519,0.8920370936393738,0.8920370936393738,9.333672007216633,0,False,0
26,1026,True,577,190.76510956558613,8.924400329589844,0.550000011920929,9.121487438151407,0.7343814888884762,0.19708728790283203,0.18438148498535156,0.2698887288570404,0.2001040279865265,9.128128487592452,0,False,10
27,1027,True,591,179.90632258547663,8.653151512145996,0.550000011920929,8.949064209688656,0.8284695361301078,0.2959127426147461,0.2784695029258728,0.40633681416511536,0.3455892503261566,9.124019852636168,0,False,10
28,1028,False,900,79.23337719716096,10.150725364685059,0.550000011920929,9.249975269952083,0.8860836257236647,-0.9007501602172852,0.3360835909843445,0.9614068269729614,0.9614068269729614,9.249975269952083,0,False,0
29,1029,False,900,78.721216140982,10.189876556396484,0.550000011920929,9.23394529064551,0.8868528467146601,-0.9559316635131836,0.3368528485298157,1.0135458707809448,1.0135458707809448,9.23394529064551,0,False,0
30,1030,True,578,196.0279511826599,9.050043106079102,0.550000011920929,9.105510089312247,0.7478749328042179,0.055466651916503906,0.19787490367889404,0.20550188422203064,0.14757762849330902,9.128741352633089,0,False,10
31,1031,True,895,207.37753970538623,9.915877342224121,0.550000011920929,9.554596962679337,0.882315783922781,-0.3612804412841797,0.33231574296951294,0.4908740222454071,0.4908740222454071,9.554596962679337,0,False,10
32,1032,False,900,83.5564865371209,10.267705917358398,0.550000011920929,9.395606231535398,0.8864239664967126,-0.8720998764038086,0.33642393350601196,0.9347401857376099,0.9347401857376099,9.395606231535398,0,False,0
33,1033,False,900,86.1821221979123,10.173462867736816,0.550000011920929,9.486128570200767,0.8846783344385118,-0.6873340606689453,0.3346783518791199,0.764485239982605,0.764485239982605,9.486128570200767,0,False,0
34,1034,False,900,75.94271467762718,10.462496757507324,0.550000011920929,9.149763885755387,0.8889017744158176,-1.3127326965332031,0.3389017581939697,1.3557734489440918,1.3547561168670654,9.151218135806635,0,False,0
35,1035,True,579,198.8510935670401,9.207792282104492,0.550000011920929,9.06916111971794,0.7561641932324329,-0.13863086700439453,0.2061641812324524,0.2484395056962967,0.1815510094165802,9.107549543747863,0,False,10
36,1036,True,579,198.413415166802,9.158710479736328,0.550000011920929,9.075111726361934,0.7541220636595712,-0.08359909057617188,0.20412206649780273,0.22057794034481049,0.1531323343515396,9.117397844866494,0,False,10
37,1037,True,579,198.99668621374508,9.212433815002441,0.550000011920929,9.07307665800722,0.7549519972951122,-0.1393575668334961,0.20495200157165527,0.24784240126609802,0.18404929339885712,9.118226636434684,0,False,10
38,1038,True,579,199.0161593215821,9.220837593078613,0.550000011920929,9.069952307722764,0.7548247164965171,-0.15088558197021484,0.20482468605041504,0.25440049171447754,0.18970781564712524,9.118316999852038,0,False,10
39,1039,False,900,80.1020167736975,10.251713752746582,0.550000011920929,9.280203585304845,0.8872394630090225,-0.9715099334716797,0.33723944425582886,1.0283783674240112,1.0283783674240112,9.280203585304845,0,False,0
