episode,seed,success,steps,reward,target_x,target_y,final_torso_x,final_torso_y,final_dx,final_dy,final_distance,min_distance,max_torso_x,waypoints_completed,route_complete,max_goal_hold_count
16,8016,False,900,23.58235102801962,10.472906112670898,0.550000011920929,6.127295355746463,1.1212594647148242,-4.345610618591309,0.5712594389915466,4.382997512817383,4.044928550720215,6.504123115781671,0,False,0
17,8017,False,900,22.790308891899915,10.367365837097168,0.550000011920929,6.194878048175857,0.9557227473057943,-4.172487735748291,0.4057227373123169,4.192167282104492,4.026360034942627,6.374656929184191,0,False,0
18,8018,True,242,222.39724115564997,10.113697052001953,0.550000011920929,9.802265814958728,0.90184521450285,-0.3114309310913086,0.3518452048301697,0.46987685561180115,0.42565035820007324,9.83317193270251,0,False,10
19,8019,True,281,218.49375767235415,10.15090560913086,0.550000011920929,9.763726542982903,0.8954857522595703,-0.3871793746948242,0.34548574686050415,0.5189106464385986,0.48576733469963074,9.803554140670194,0,False,10
20,8020,False,900,14.328131796228256,10.370635032653809,0.550000011920929,4.929501625683715,1.1100166236027116,-5.441133499145508,0.5600165724754333,5.469876766204834,4.410918235778809,5.997352777749228,0,False,0
21,8021,False,900,23.329125450580396,10.158233642578125,0.550000011920929,6.239119499428608,1.1361745577365188,-3.919114112854004,0.5861745476722717,3.9627082347869873,3.7496347427368164,6.500062817283047,0,False,0
22,8022,True,452,221.939071718602,10.189004898071289,0.550000011920929,10.236632361552937,0.8998790623211536,0.04762744903564453,0.34987902641296387,0.3531058132648468,0.32548171281814575,10.252220190009103,0,False,10
23,8023,False,900,17.70828231296616,10.37859058380127,0.550000011920929,5.361951380227479,1.2521452051157278,-5.016639232635498,0.7021451592445374,5.06553840637207,5.00986385345459,5.433117058980177,0,False,0
24,8024,False,900,25.364030693250985,10.337175369262695,0.550000011920929,6.291078139589577,1.0770929811227592,-4.046097278594971,0.5270929932594299,4.080285549163818,3.9724533557891846,6.393879860400347,0,False,0
25,8025,True,225,223.00464042158103,10.190664291381836,0.550000011920929,9.814333478758993,0.8826599690040837,-0.3763303756713867,0.3326599597930908,0.5022819638252258,0.4314488172531128,9.92419277294401,0,False,10
26,8026,False,900,22.648568992725334,10.210165023803711,0.550000011920929,6.17980599612356,0.9903555596905264,-4.030358791351318,0.4403555393218994,4.054344177246094,3.897838592529297,6.341306238186619,0,False,0
27,8027,True,421,221.39818704917377,10.131186485290527,0.550000011920929,10.14163518394143,0.9975962856828757,0.010448455810546875,0.4475962519645691,0.44771817326545715,0.32565951347351074,10.14163518394143,0,False,10
28,8028,False,900,1.9821079032323026,10.299369812011719,0.550000011920929,3.474466070866729,0.5223970051188797,-6.82490348815918,-0.02760303020477295,6.8249592781066895,5.309013366699219,5.004436289390879,0,False,0
29,8029,False,900,24.10677160167509,10.355230331420898,0.550000011920929,6.31208725345534,0.9550660235340379,-4.043143272399902,0.40506601333618164,4.06338357925415,4.026961326599121,6.349629658664055,0,False,0
30,8030,False,900,10.247914490083692,10.375049591064453,0.550000011920929,4.53757993645419,0.7767371686680806,-5.837469577789307,0.2267371416091919,5.84187126159668,5.407674312591553,4.9887922009412655,0,False,0
